------------------------------,--------------------
2022-07-18 08:56:59,10.0
2022-07-18 08:57:09,10.0
2022-07-18 08:57:19,9.5
2022-07-18 08:57:29,10.0
2022-07-18 08:57:39,9.5
2022-07-18 08:57:49,9.5
2022-07-18 08:57:59,10.0
2022-07-18 08:58:09,10.0
2022-07-18 08:58:19,9.5
2022-07-18 08:58:29,10.0
2022-07-18 08:58:39,10.0
2022-07-18 08:58:49,10.0
2022-07-18 08:58:59,9.5
2022-07-18 08:59:09,10.0
2022-07-18 08:59:19,9.5
2022-07-18 08:59:29,10.0
2022-07-18 08:59:39,10.0
2022-07-18 08:59:49,10.0
2022-07-18 08:59:59,10.0
2022-07-18 09:00:09,10.0
2022-07-18 09:00:19,10.0
2022-07-18 09:00:29,10.0
2022-07-18 09:00:39,10.0
2022-07-18 09:00:49,10.0
2022-07-18 09:00:59,10.0
2022-07-18 09:01:09,10.0
2022-07-18 09:01:19,10.0
2022-07-18 09:01:29,10.0
2022-07-18 09:01:39,9.5
2022-07-18 09:01:49,9.5
2022-07-18 09:01:59,10.0
2022-07-18 09:02:09,10.0
2022-07-18 09:02:19,10.0
2022-07-18 09:02:29,10.0
2022-07-18 09:02:39,10.0
2022-07-18 09:02:49,10.0
2022-07-18 09:02:59,9.5
2022-07-18 09:03:09,10.0
2022-07-18 09:03:19,9.5
2022-07-18 09:03:29,10.0
2022-07-18 09:03:39,10.0
2022-07-18 09:03:49,10.0
2022-07-18 09:03:59,10.0
2022-07-18 09:04:09,10.0
2022-07-18 09:04:19,9.5
2022-07-18 09:04:29,10.0
2022-07-18 09:04:39,9.5
2022-07-18 09:04:49,9.5
2022-07-18 09:04:59,10.0
2022-07-18 09:05:09,10.0
2022-07-18 09:05:19,10.0
2022-07-18 09:05:29,10.0
2022-07-18 09:05:39,10.0
2022-07-18 09:05:49,10.0
2022-07-18 09:05:59,10.0
2022-07-18 09:06:09,10.0
2022-07-18 09:06:19,9.5
2022-07-18 09:06:29,10.0
2022-07-18 09:06:39,10.0
2022-07-18 09:06:49,10.0
2022-07-18 09:06:59,10.0
2022-07-18 09:07:09,9.5
2022-07-18 09:07:19,9.5
2022-07-18 09:07:29,10.0
2022-07-18 09:07:39,10.0
2022-07-18 09:07:49,10.0
2022-07-18 09:07:59,10.0
2022-07-18 09:08:09,9.5
2022-07-18 09:08:19,10.0
2022-07-18 09:08:29,10.0
2022-07-18 09:08:39,9.5
2022-07-18 09:08:49,10.0
2022-07-18 09:08:59,10.0
2022-07-18 09:09:09,10.0
2022-07-18 09:09:19,9.5
2022-07-18 09:09:29,9.5
2022-07-18 09:09:39,10.0
2022-07-18 09:09:49,10.0
2022-07-18 09:09:59,9.5
2022-07-18 09:10:09,10.0
2022-07-18 09:10:19,9.5
2022-07-18 09:10:29,10.0
2022-07-18 09:10:39,10.0
2022-07-18 09:10:49,9.5
2022-07-18 09:10:59,10.0
2022-07-18 09:11:09,9.5
2022-07-18 09:11:19,10.0
2022-07-18 09:11:29,9.5
2022-07-18 09:11:39,10.0
2022-07-18 09:11:49,10.0
2022-07-18 09:11:59,10.0
2022-07-18 09:12:09,10.0
2022-07-18 09:12:19,10.0
2022-07-18 09:12:29,10.0
2022-07-18 09:12:39,10.0
2022-07-18 09:12:49,10.0
2022-07-18 09:12:59,10.0
2022-07-18 09:13:09,10.0
2022-07-18 09:13:19,9.5
2022-07-18 09:13:29,10.0
2022-07-18 09:13:39,10.0
2022-07-18 09:13:49,10.0
2022-07-18 09:13:59,10.0
2022-07-18 09:14:09,9.5
2022-07-18 09:14:19,10.0
2022-07-18 09:14:29,10.0
2022-07-18 09:14:39,9.5
2022-07-18 09:14:49,10.0
2022-07-18 09:14:59,10.0
2022-07-18 09:15:09,10.0
2022-07-18 09:15:19,10.0
2022-07-18 09:15:29,10.0
2022-07-18 09:15:39,10.0
2022-07-18 09:15:49,10.0
2022-07-18 09:15:59,9.5
2022-07-18 09:16:09,10.0
2022-07-18 09:16:19,9.5
2022-07-18 09:16:29,10.0
2022-07-18 09:16:39,9.5
2022-07-18 09:16:49,10.0
2022-07-18 09:16:59,10.0
2022-07-18 09:17:09,9.5
2022-07-18 09:17:19,10.0
2022-07-18 09:17:29,10.0
2022-07-18 09:17:39,9.5
2022-07-18 09:17:49,10.0
2022-07-18 09:17:59,10.0
2022-07-18 09:18:09,10.0
2022-07-18 09:18:19,10.0
2022-07-18 09:18:29,10.0
2022-07-18 09:18:39,9.5
2022-07-18 09:18:49,10.0
2022-07-18 09:18:59,10.0
2022-07-18 09:19:09,10.0
2022-07-18 09:19:19,10.0
2022-07-18 09:19:29,10.0
2022-07-18 09:19:39,10.0
2022-07-18 09:19:49,10.0
2022-07-18 09:19:59,10.0
2022-07-18 09:20:09,9.5
2022-07-18 09:20:19,10.0
2022-07-18 09:20:29,10.0
2022-07-18 09:20:39,9.5
2022-07-18 09:20:49,10.0
2022-07-18 09:20:59,9.5
2022-07-18 09:21:09,10.0
2022-07-18 09:21:19,10.0
2022-07-18 09:21:29,10.0
2022-07-18 09:21:39,10.0
2022-07-18 09:21:49,10.0
2022-07-18 09:21:59,10.0
2022-07-18 09:22:09,10.0
2022-07-18 09:22:19,10.0
2022-07-18 09:22:29,10.0
2022-07-18 09:22:39,10.0
2022-07-18 09:22:49,10.0
2022-07-18 09:22:59,10.0
2022-07-18 09:23:09,10.0
2022-07-18 09:23:19,10.0
2022-07-18 09:23:29,10.0
2022-07-18 09:23:39,10.0
2022-07-18 09:23:49,10.0
2022-07-18 09:23:59,10.0
2022-07-18 09:24:09,10.0
2022-07-18 09:24:19,10.0
2022-07-18 09:24:29,10.0
2022-07-18 09:24:39,10.0
2022-07-18 09:24:49,10.0
2022-07-18 09:24:59,10.0
2022-07-18 09:25:09,10.0
2022-07-18 09:25:19,10.0
2022-07-18 09:25:29,10.0
2022-07-18 09:25:39,9.5
2022-07-18 09:25:49,10.0
2022-07-18 09:25:59,10.0
2022-07-18 09:26:09,10.0
2022-07-18 09:26:19,10.0
2022-07-18 09:26:29,10.0
2022-07-18 09:26:39,10.0
2022-07-18 09:26:49,10.0
2022-07-18 09:26:59,10.0
2022-07-18 09:27:09,10.0
2022-07-18 09:27:19,10.0
2022-07-18 09:27:29,10.0
2022-07-18 09:27:39,10.0
2022-07-18 09:27:49,10.0
2022-07-18 09:27:59,10.0
2022-07-18 09:28:09,10.0
2022-07-18 09:28:19,10.0
2022-07-18 09:28:29,10.0
2022-07-18 09:28:39,10.0
2022-07-18 09:28:49,10.0
2022-07-18 09:28:59,10.0
2022-07-18 09:29:09,9.5
2022-07-18 09:29:19,10.0
2022-07-18 09:29:29,10.0
2022-07-18 09:29:39,10.0
2022-07-18 09:29:49,9.5
2022-07-18 09:29:59,9.5
2022-07-18 09:30:09,10.0
2022-07-18 09:30:19,10.0
2022-07-18 09:30:29,10.0
2022-07-18 09:30:39,9.5
2022-07-18 09:30:49,9.5
2022-07-18 09:30:59,9.5
2022-07-18 09:31:09,10.0
2022-07-18 09:31:19,10.0
2022-07-18 09:31:29,10.0
2022-07-18 09:31:39,10.0
2022-07-18 09:31:49,10.0
2022-07-18 09:31:59,10.0
2022-07-18 09:32:09,10.0
2022-07-18 09:32:19,10.0
2022-07-18 09:32:29,9.5
2022-07-18 09:32:39,10.0
2022-07-18 09:32:49,10.0
2022-07-18 09:32:59,10.0
2022-07-18 09:33:09,10.0
2022-07-18 09:33:19,10.0
2022-07-18 09:33:29,10.0
2022-07-18 09:33:39,10.0
2022-07-18 09:33:49,10.0
2022-07-18 09:33:59,9.5
2022-07-18 09:34:09,9.5
2022-07-18 09:34:19,9.5
2022-07-18 09:34:29,10.0
2022-07-18 09:34:39,10.0
2022-07-18 09:34:49,10.0
2022-07-18 09:34:59,10.0
2022-07-18 09:35:09,10.0
2022-07-18 09:35:19,10.0
2022-07-18 09:35:29,9.5
2022-07-18 09:35:39,10.0
2022-07-18 09:35:49,10.0
2022-07-18 09:35:59,9.5
2022-07-18 09:36:09,10.0
2022-07-18 09:36:19,10.0
2022-07-18 09:36:29,10.0
2022-07-18 09:36:39,10.0
2022-07-18 09:36:49,10.0
2022-07-18 09:36:59,10.0
2022-07-18 09:37:09,10.0
2022-07-18 09:37:19,10.0
2022-07-18 09:37:29,9.5
2022-07-18 09:37:39,10.0
2022-07-18 09:37:49,10.0
2022-07-18 09:37:59,10.0
2022-07-18 09:38:09,10.0
2022-07-18 09:38:19,10.0
2022-07-18 09:38:29,10.0
2022-07-18 09:38:39,10.0
2022-07-18 09:38:49,10.0
2022-07-18 09:38:59,10.0
2022-07-18 09:39:09,10.0
2022-07-18 09:39:19,10.0
2022-07-18 09:39:29,10.0
2022-07-18 09:39:39,10.0
2022-07-18 09:39:49,10.0
2022-07-18 09:39:59,10.0
2022-07-18 09:40:09,10.0
2022-07-18 09:40:19,10.0
2022-07-18 09:40:29,10.0
2022-07-18 09:40:39,10.0
2022-07-18 09:40:49,10.0
2022-07-18 09:40:59,10.0
2022-07-18 09:41:09,10.0
2022-07-18 09:41:19,10.0
2022-07-18 09:41:29,10.0
2022-07-18 09:41:39,10.0
2022-07-18 09:41:49,10.0
2022-07-18 09:41:59,10.0
2022-07-18 09:42:09,10.0
2022-07-18 09:42:19,10.0
2022-07-18 09:42:29,10.0
2022-07-18 09:42:39,9.5
2022-07-18 09:42:49,10.0
2022-07-18 09:42:59,10.0
2022-07-18 09:43:09,9.5
2022-07-18 09:43:19,9.5
2022-07-18 09:43:29,10.0
2022-07-18 09:43:39,10.0
2022-07-18 09:43:49,10.0
2022-07-18 09:43:59,10.0
2022-07-18 09:44:09,10.0
2022-07-18 09:44:19,10.0
2022-07-18 09:44:29,10.0
2022-07-18 09:44:39,9.5
2022-07-18 09:44:49,9.5
2022-07-18 09:44:59,10.0
2022-07-18 09:45:09,9.5
2022-07-18 09:45:19,10.0
2022-07-18 09:45:29,9.5
2022-07-18 09:45:39,10.0
2022-07-18 09:45:49,10.0
2022-07-18 09:45:59,10.0
2022-07-18 09:46:09,10.0
2022-07-18 09:46:19,10.0
2022-07-18 09:46:29,10.0
2022-07-18 09:46:39,10.0
2022-07-18 09:46:49,9.5
2022-07-18 09:46:59,9.5
2022-07-18 09:47:09,9.5
2022-07-18 09:47:19,9.5
2022-07-18 09:47:29,10.0
2022-07-18 09:47:39,9.5
2022-07-18 09:47:49,10.0
2022-07-18 09:47:59,10.0
2022-07-18 09:48:09,10.0
2022-07-18 09:48:19,10.0
2022-07-18 09:48:29,9.5
2022-07-18 09:48:39,10.0
2022-07-18 09:48:49,9.5
2022-07-18 09:48:59,9.5
2022-07-18 09:49:09,10.0
2022-07-18 09:49:19,10.0
2022-07-18 09:49:29,9.5
2022-07-18 09:49:39,10.0
2022-07-18 09:49:49,10.0
2022-07-18 09:49:59,10.0
2022-07-18 09:50:09,10.0
2022-07-18 09:50:19,9.5
2022-07-18 09:50:29,10.0
2022-07-18 09:50:39,10.0
2022-07-18 09:50:49,9.5
2022-07-18 09:50:59,10.0
2022-07-18 09:51:09,10.0
2022-07-18 09:51:19,9.5
2022-07-18 09:51:29,10.0
2022-07-18 09:51:39,9.5
2022-07-18 09:51:49,10.0
2022-07-18 09:51:59,10.0
2022-07-18 09:52:09,9.5
2022-07-18 09:52:19,10.0
2022-07-18 09:52:29,10.0
2022-07-18 09:52:39,10.0
2022-07-18 09:52:49,10.0
2022-07-18 09:52:59,10.0
2022-07-18 09:53:09,9.5
2022-07-18 09:53:19,9.5
2022-07-18 09:53:29,9.5
2022-07-18 09:53:39,9.5
2022-07-18 09:53:49,9.5
2022-07-18 09:53:59,10.0
2022-07-18 09:54:09,9.5
2022-07-18 09:54:19,9.5
2022-07-18 09:54:29,9.5
2022-07-18 09:54:39,9.5
2022-07-18 09:54:49,10.0
2022-07-18 09:54:59,9.5
2022-07-18 09:55:09,9.5
2022-07-18 09:55:19,9.5
2022-07-18 09:55:29,9.5
2022-07-18 09:55:39,9.5
2022-07-18 09:55:49,9.5
2022-07-18 09:55:59,9.5
2022-07-18 09:56:09,10.0
2022-07-18 09:56:19,10.0
2022-07-18 09:56:29,9.5
2022-07-18 09:56:39,9.5
2022-07-18 09:56:49,9.5
2022-07-18 09:56:59,9.5
2022-07-18 09:57:09,9.5
2022-07-18 09:57:19,9.5
2022-07-18 09:57:29,9.5
2022-07-18 09:57:39,9.5
2022-07-18 09:57:49,9.5
2022-07-18 09:57:59,9.5
2022-07-18 09:58:09,9.5
2022-07-18 09:58:19,9.5
2022-07-18 09:58:29,9.5
2022-07-18 09:58:39,9.5
2022-07-18 09:58:49,9.5
2022-07-18 09:58:59,9.5
2022-07-18 09:59:09,9.5
2022-07-18 09:59:19,9.5
2022-07-18 09:59:29,9.5
2022-07-18 09:59:39,9.5
2022-07-18 09:59:49,9.5
2022-07-18 09:59:59,9.5
2022-07-18 10:00:09,9.5
2022-07-18 10:00:19,9.5
2022-07-18 10:00:29,10.0
2022-07-18 10:00:39,10.0
2022-07-18 10:00:49,9.5
2022-07-18 10:00:59,9.5
2022-07-18 10:01:09,9.5
2022-07-18 10:01:19,9.5
2022-07-18 10:01:29,9.5
2022-07-18 10:01:39,9.5
2022-07-18 10:01:49,9.5
2022-07-18 10:01:59,9.5
2022-07-18 10:02:09,9.5
2022-07-18 10:02:19,9.5
2022-07-18 10:02:29,10.0
2022-07-18 10:02:39,9.5
2022-07-18 10:02:49,9.5
2022-07-18 10:02:59,9.5
2022-07-18 10:03:09,9.5
2022-07-18 10:03:19,9.5
2022-07-18 10:03:29,9.5
2022-07-18 10:03:39,9.5
2022-07-18 10:03:49,9.5
2022-07-18 10:03:59,9.5
2022-07-18 10:04:09,10.0
2022-07-18 10:04:19,10.0
2022-07-18 10:04:29,9.5
2022-07-18 10:04:39,9.5
2022-07-18 10:04:49,9.5
2022-07-18 10:04:59,9.5
2022-07-18 10:05:09,9.5
2022-07-18 10:05:19,9.5
2022-07-18 10:05:29,9.5
2022-07-18 10:05:39,9.5
2022-07-18 10:05:49,9.5
2022-07-18 10:05:59,9.5
2022-07-18 10:06:09,9.5
2022-07-18 10:06:19,9.5
2022-07-18 10:06:29,10.0
2022-07-18 10:06:39,9.5
2022-07-18 10:06:49,9.5
2022-07-18 10:06:59,9.5
2022-07-18 10:07:09,9.5
2022-07-18 10:07:19,9.5
2022-07-18 10:07:29,9.5
2022-07-18 10:07:39,9.5
2022-07-18 10:07:49,9.5
2022-07-18 10:07:59,9.5
2022-07-18 10:08:09,9.5
2022-07-18 10:08:19,9.5
2022-07-18 10:08:29,9.5
2022-07-18 10:08:39,9.5
2022-07-18 10:08:49,9.5
2022-07-18 10:08:59,9.5
2022-07-18 10:09:09,9.5
2022-07-18 10:09:19,9.5
2022-07-18 10:09:29,9.5
2022-07-18 10:09:39,9.5
2022-07-18 10:09:49,9.5
2022-07-18 10:09:59,9.5
2022-07-18 10:10:09,9.5
2022-07-18 10:10:19,9.5
2022-07-18 10:10:29,9.5
2022-07-18 10:10:39,10.0
2022-07-18 10:10:49,9.5
2022-07-18 10:10:59,9.5
2022-07-18 10:11:09,9.5
2022-07-18 10:11:19,9.5
2022-07-18 10:11:29,9.5
2022-07-18 10:11:39,9.5
2022-07-18 10:11:49,9.5
2022-07-18 10:11:59,9.5
2022-07-18 10:12:09,9.5
2022-07-18 10:12:19,9.5
2022-07-18 10:12:29,9.5
2022-07-18 10:12:39,9.5
2022-07-18 10:12:49,9.5
2022-07-18 10:12:59,9.5
2022-07-18 10:13:09,9.5
2022-07-18 10:13:19,9.5
2022-07-18 10:13:29,9.5
2022-07-18 10:13:39,9.5
2022-07-18 10:13:49,9.5
2022-07-18 10:13:59,9.5
2022-07-18 10:14:09,9.5
2022-07-18 10:14:19,9.5
2022-07-18 10:14:29,9.5
2022-07-18 10:14:39,9.5
2022-07-18 10:14:49,9.5
2022-07-18 10:14:59,9.5
2022-07-18 10:15:09,9.5
2022-07-18 10:15:19,9.5
2022-07-18 10:15:29,9.5
2022-07-18 10:15:39,9.5
2022-07-18 10:15:49,9.5
2022-07-18 10:15:59,9.5
2022-07-18 10:16:09,9.5
2022-07-18 10:16:19,9.5
2022-07-18 10:16:29,9.5
2022-07-18 10:16:39,9.5
2022-07-18 10:16:49,9.5
2022-07-18 10:16:59,9.5
2022-07-18 10:17:09,9.5
2022-07-18 10:17:19,9.5
2022-07-18 10:17:29,9.5
2022-07-18 10:17:39,9.5
2022-07-18 10:17:49,9.5
2022-07-18 10:17:59,9.5
2022-07-18 10:18:09,9.5
2022-07-18 10:18:19,9.5
2022-07-18 10:18:29,9.5
2022-07-18 10:18:39,9.5
2022-07-18 10:18:49,9.5
2022-07-18 10:18:59,9.5
2022-07-18 10:19:09,9.5
2022-07-18 10:19:19,9.5
2022-07-18 10:19:29,9.5
2022-07-18 10:19:39,9.5
2022-07-18 10:19:49,9.5
2022-07-18 10:19:59,9.5
2022-07-18 10:20:09,9.5
2022-07-18 10:20:19,9.5
2022-07-18 10:20:29,9.5
2022-07-18 10:20:39,9.5
2022-07-18 10:20:49,9.5
2022-07-18 10:20:59,9.5
2022-07-18 10:21:09,9.5
2022-07-18 10:21:19,9.5
2022-07-18 10:21:29,9.5
2022-07-18 10:21:39,9.5
2022-07-18 10:21:49,9.5
2022-07-18 10:21:59,9.5
2022-07-18 10:22:09,9.5
2022-07-18 10:22:19,9.5
2022-07-18 10:22:29,9.5
2022-07-18 10:22:39,9.0
2022-07-18 10:22:49,9.5
2022-07-18 10:22:59,9.5
2022-07-18 10:23:09,9.5
2022-07-18 10:23:19,9.5
2022-07-18 10:23:29,9.5
2022-07-18 10:23:39,9.5
2022-07-18 10:23:49,9.5
2022-07-18 10:23:59,9.5
2022-07-18 10:24:09,9.5
2022-07-18 10:24:19,9.5
2022-07-18 10:24:29,9.5
2022-07-18 10:24:39,9.5
2022-07-18 10:24:49,9.5
2022-07-18 10:24:59,9.5
2022-07-18 10:25:09,9.5
2022-07-18 10:25:19,9.5
2022-07-18 10:25:29,9.5
2022-07-18 10:25:39,9.5
2022-07-18 10:25:49,9.5
2022-07-18 10:25:59,9.5
2022-07-18 10:26:09,9.5
2022-07-18 10:26:19,9.5
2022-07-18 10:26:29,9.5
2022-07-18 10:26:39,9.5
2022-07-18 10:26:49,9.5
2022-07-18 10:26:59,9.5
2022-07-18 10:27:09,9.5
2022-07-18 10:27:19,9.5
2022-07-18 10:27:29,9.5
2022-07-18 10:27:39,9.5
2022-07-18 10:27:49,9.5
2022-07-18 10:27:59,9.5
2022-07-18 10:28:09,9.5
2022-07-18 10:28:19,9.5
2022-07-18 10:28:29,9.5
2022-07-18 10:28:39,9.5
2022-07-18 10:28:49,9.5
2022-07-18 10:28:59,9.5
2022-07-18 10:29:09,9.5
2022-07-18 10:29:19,9.5
2022-07-18 10:29:29,9.5
2022-07-18 10:29:39,9.5
2022-07-18 10:29:49,9.5
2022-07-18 10:29:59,9.5
2022-07-18 10:30:09,9.5
2022-07-18 10:30:19,9.5
2022-07-18 10:30:29,9.5
2022-07-18 10:30:39,9.5
2022-07-18 10:30:49,9.5
2022-07-18 10:30:59,9.5
2022-07-18 10:31:09,9.5
2022-07-18 10:31:19,9.5
2022-07-18 10:31:29,9.5
2022-07-18 10:31:39,9.5
2022-07-18 10:31:49,9.5
2022-07-18 10:31:59,9.5
2022-07-18 10:32:09,9.5
2022-07-18 10:32:19,9.5
2022-07-18 10:32:29,9.5
2022-07-18 10:32:39,9.5
2022-07-18 10:32:49,9.5
2022-07-18 10:32:59,9.5
2022-07-18 10:33:09,9.5
2022-07-18 10:33:19,9.5
2022-07-18 10:33:29,9.5
2022-07-18 10:33:39,9.5
2022-07-18 10:33:49,9.0
2022-07-18 10:33:59,9.5
2022-07-18 10:34:09,9.5
2022-07-18 10:34:19,9.5
2022-07-18 10:34:29,9.5
2022-07-18 10:34:39,9.5
2022-07-18 10:34:49,9.5
2022-07-18 10:34:59,9.5
2022-07-18 10:35:09,9.5
2022-07-18 10:35:19,9.5
2022-07-18 10:35:29,9.5
2022-07-18 10:35:39,9.5
2022-07-18 10:35:49,9.5
2022-07-18 10:35:59,9.5
2022-07-18 10:36:09,9.5
2022-07-18 10:36:19,9.5
2022-07-18 10:36:29,9.5
2022-07-18 10:36:39,9.5
2022-07-18 10:36:49,9.5
2022-07-18 10:36:59,9.5
2022-07-18 10:37:09,9.5
2022-07-18 10:37:19,9.5
2022-07-18 10:37:29,9.5
2022-07-18 10:37:39,9.5
2022-07-18 10:37:49,9.5
2022-07-18 10:37:59,9.5
2022-07-18 10:38:09,9.5
2022-07-18 10:38:19,9.5
2022-07-18 10:38:29,9.5
2022-07-18 10:38:39,9.5
2022-07-18 10:38:49,9.5
2022-07-18 10:38:59,9.5
2022-07-18 10:39:09,9.5
2022-07-18 10:39:19,9.5
2022-07-18 10:39:29,9.5
2022-07-18 10:39:39,9.5
2022-07-18 10:39:49,9.5
2022-07-18 10:39:59,9.5
2022-07-18 10:40:09,9.5
2022-07-18 10:40:19,9.5
2022-07-18 10:40:29,9.5
2022-07-18 10:40:39,9.5
2022-07-18 10:40:49,9.5
2022-07-18 10:40:59,9.5
2022-07-18 10:41:09,9.5
2022-07-18 10:41:19,9.5
2022-07-18 10:41:29,9.5
2022-07-18 10:41:39,9.5
2022-07-18 10:41:49,9.5
2022-07-18 10:41:59,9.5
2022-07-18 10:42:09,9.5
2022-07-18 10:42:19,9.5
2022-07-18 10:42:29,9.5
2022-07-18 10:42:39,9.5
2022-07-18 10:42:49,9.5
2022-07-18 10:42:59,9.5
2022-07-18 10:43:09,9.5
2022-07-18 10:43:19,9.5
2022-07-18 10:43:29,9.5
2022-07-18 10:43:39,9.5
2022-07-18 10:43:49,9.5
2022-07-18 10:43:59,9.5
2022-07-18 10:44:09,9.5
2022-07-18 10:44:19,9.5
2022-07-18 10:44:29,9.5
2022-07-18 10:44:39,9.5
2022-07-18 10:44:49,9.5
2022-07-18 10:44:59,9.5
2022-07-18 10:45:09,9.5
2022-07-18 10:45:19,9.5
2022-07-18 10:45:29,9.5
2022-07-18 10:45:39,9.5
2022-07-18 10:45:49,9.5
2022-07-18 10:45:59,9.5
2022-07-18 10:46:09,9.5
2022-07-18 10:46:19,9.5
2022-07-18 10:46:29,9.5
2022-07-18 10:46:39,9.5
2022-07-18 10:46:49,9.5
2022-07-18 10:46:59,9.5
2022-07-18 10:47:09,9.5
2022-07-18 10:47:19,9.5
2022-07-18 10:47:29,9.5
2022-07-18 10:47:39,9.5
2022-07-18 10:47:49,9.5
2022-07-18 10:47:59,9.5
2022-07-18 10:48:09,9.5
2022-07-18 10:48:19,9.5
2022-07-18 10:48:29,9.5
2022-07-18 10:48:39,9.5
2022-07-18 10:48:49,9.5
2022-07-18 10:48:59,9.5
2022-07-18 10:49:09,9.5
2022-07-18 10:49:19,9.5
2022-07-18 10:49:29,9.5
2022-07-18 10:49:39,9.5
2022-07-18 10:49:49,9.5
2022-07-18 10:49:59,9.5
2022-07-18 10:50:09,9.5
2022-07-18 10:50:19,9.5
2022-07-18 10:50:29,9.5
2022-07-18 10:50:39,9.5
2022-07-18 10:50:49,9.5
2022-07-18 10:50:59,9.5
2022-07-18 10:51:09,9.5
2022-07-18 10:51:19,9.5
2022-07-18 10:51:29,9.5
2022-07-18 10:51:39,9.5
2022-07-18 10:51:49,9.5
2022-07-18 10:51:59,9.5
2022-07-18 10:52:09,9.5
2022-07-18 10:52:19,9.5
2022-07-18 10:52:29,9.5
2022-07-18 10:52:39,9.5
2022-07-18 10:52:49,9.5
2022-07-18 10:52:59,9.5
2022-07-18 10:53:09,9.5
2022-07-18 10:53:19,9.5
2022-07-18 10:53:29,9.5
2022-07-18 10:53:39,9.5
2022-07-18 10:53:49,9.5
2022-07-18 10:53:59,9.5
2022-07-18 10:54:09,9.5
2022-07-18 10:54:19,9.5
2022-07-18 10:54:29,9.5
2022-07-18 10:54:39,9.5
2022-07-18 10:54:49,9.5
2022-07-18 10:54:59,9.5
2022-07-18 10:55:09,9.5
2022-07-18 10:55:19,9.5
2022-07-18 10:55:29,9.5
2022-07-18 10:55:39,9.5
2022-07-18 10:55:49,9.5
2022-07-18 10:55:59,9.5
2022-07-18 10:56:09,9.5
2022-07-18 10:56:19,9.5
2022-07-18 10:56:29,9.5
2022-07-18 10:56:39,9.5
2022-07-18 10:56:49,9.5
2022-07-18 10:56:59,9.5
2022-07-18 10:57:09,9.5
2022-07-18 10:57:19,9.5
2022-07-18 10:57:29,9.5
2022-07-18 10:57:39,9.5
2022-07-18 10:57:49,9.5
2022-07-18 10:57:59,9.5
2022-07-18 10:58:09,9.5
2022-07-18 10:58:19,9.5
2022-07-18 10:58:29,9.5
2022-07-18 10:58:39,9.5
2022-07-18 10:58:49,9.5
2022-07-18 10:58:59,9.5
2022-07-18 10:59:09,9.5
2022-07-18 10:59:19,9.5
2022-07-18 10:59:29,9.5
2022-07-18 10:59:39,9.5
2022-07-18 10:59:49,9.5
2022-07-18 10:59:59,9.5
2022-07-18 11:00:09,9.5
2022-07-18 11:00:19,9.5
2022-07-18 11:00:29,9.5
2022-07-18 11:00:39,9.5
2022-07-18 11:00:49,9.5
2022-07-18 11:00:59,9.5
2022-07-18 11:01:09,9.5
2022-07-18 11:01:19,9.5
2022-07-18 11:01:29,9.5
2022-07-18 11:01:39,9.5
2022-07-18 11:01:49,9.5
2022-07-18 11:01:59,9.5
2022-07-18 11:02:09,9.5
2022-07-18 11:02:19,9.5
2022-07-18 11:02:29,9.5
2022-07-18 11:02:39,9.5
2022-07-18 11:02:49,9.5
2022-07-18 11:02:59,9.5
2022-07-18 11:03:09,9.5
2022-07-18 11:03:19,9.5
2022-07-18 11:03:29,9.5
2022-07-18 11:03:39,9.5
2022-07-18 11:03:49,9.5
2022-07-18 11:03:59,9.5
2022-07-18 11:04:09,9.5
2022-07-18 11:04:19,9.5
2022-07-18 11:04:29,9.5
2022-07-18 11:04:39,9.5
2022-07-18 11:04:49,9.5
2022-07-18 11:04:59,9.5
2022-07-18 11:05:09,9.5
2022-07-18 11:05:19,9.5
2022-07-18 11:05:29,9.5
2022-07-18 11:05:39,9.5
2022-07-18 11:05:49,9.5
2022-07-18 11:05:59,9.5
2022-07-18 11:06:09,9.5
2022-07-18 11:06:19,9.5
2022-07-18 11:06:29,9.5
2022-07-18 11:06:39,9.5
2022-07-18 11:06:49,9.5
2022-07-18 11:06:59,9.5
2022-07-18 11:07:09,9.5
2022-07-18 11:07:19,9.5
2022-07-18 11:07:29,9.5
2022-07-18 11:07:39,9.5
2022-07-18 11:07:49,9.5
2022-07-18 11:07:59,9.5
2022-07-18 11:08:09,9.5
2022-07-18 11:08:19,9.5
2022-07-18 11:08:29,9.5
2022-07-18 11:08:39,9.5
2022-07-18 11:08:49,9.5
2022-07-18 11:08:59,9.5
2022-07-18 11:09:09,9.5
2022-07-18 11:09:19,9.5
2022-07-18 11:09:29,9.5
2022-07-18 11:09:39,9.5
2022-07-18 11:09:49,9.5
2022-07-18 11:09:59,9.5
2022-07-18 11:10:09,9.5
2022-07-18 11:10:19,9.5
2022-07-18 11:10:29,9.5
2022-07-18 11:10:39,9.5
2022-07-18 11:10:49,9.5
2022-07-18 11:10:59,9.5
2022-07-18 11:11:09,9.5
2022-07-18 11:11:19,9.5
2022-07-18 11:11:29,9.5
2022-07-18 11:11:39,9.5
2022-07-18 11:11:49,9.5
2022-07-18 11:11:59,9.5
2022-07-18 11:12:09,9.5
2022-07-18 11:12:19,9.5
2022-07-18 11:12:29,9.5
2022-07-18 11:12:39,9.5
2022-07-18 11:12:49,9.5
2022-07-18 11:12:59,9.5
2022-07-18 11:13:09,9.5
2022-07-18 11:13:19,9.5
2022-07-18 11:13:29,9.5
2022-07-18 11:13:39,9.5
2022-07-18 11:13:49,9.5
